Date,Exercise,Result,Weight,Status
2023-10-09,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-10-09,Tricep Extension Pulldown - Rope - Cable,Working weight 21.25,21.25,Working
2023-10-09,Lateral Pull Down - Cable,Working weight 14,14.00,Working
2023-10-09,Seated Pulley Row - V-Grip - Cable,Working weight 14,14.00,Working
2023-10-09,Face Pull - Cable,Working weight 28,28.00,Working
2023-10-09,Straight Arm Pushdown - Rope - Cable,Working weight 24.5,24.50,Working
2023-10-09,ISO Lateral Row - Neutral - Machine,Working weight 90kg (inc next time),90.00,Working
2023-10-11,Crunches - Weighted - Cable,Working weight 55,55.00,Working
2023-10-11,Romanian Deadlifts - Barbell,Working weight 60kg,60.00,Working
2023-10-11,Squat - Front - Barbell,Working weight 40kg,40.00,Working
2023-10-11,Squat - Back - Barbell,Working weight 50kg,50.00,Working
2023-10-11,Pectoral Flys - Cable,Working weight 56.5,56.50,Working
2023-10-11,Bench Press - Decline - Barbell,Peak weight 57.5kg,57.50,Peak
2023-10-11,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-10-11,Lateral Raise - Bent Over Bench - Dumbell,3 working sets of 6kg DBs. Beginning to debate the effectiveness of this,6.00,Working
2023-10-11,Shoulder Press - Dumbell,Working weight 16kg DBs,16.00,Working
2023-10-17,KB Side Bend - Kettlebell,Working weight 24kg DB,24.00,Working
2023-10-17,Curls - Wide Grip - Barbell,Working weight 22.5kg assuming 10kg bar,22.50,Working
2023-10-17,Curls - Narrow Grip - Barbell,Working weight 22.5kg assuming 10kg bar,22.50,Working
2023-10-17,Low Pulley Row - Overhand - Cable,Working weight 14,14.00,Working
2023-10-17,Tricep Extension Pulldown - Rope - Cable,Working weight 17.5,17.50,Working
2023-10-17,Straight Arm Pushdown - Rope - Cable,Working weight 17.5,17.50,Working
2023-10-17,ISO Lateral Row - Wide - Machine,Working weight 75kg,75.00,Working
2023-10-17,Lateral Pull Down - Cable,Working weight 14,14.00,Working
2023-10-17,Rear Extension - Rope - Cable,Peak weight 13.75,13.75,Peak
2023-10-20,Tricep Extension Pulldown - Bar - Cable,Working weight 22.5kg,22.50,Working
2023-10-20,Shrugs - Barbell,"Working weight 70kg, could go higher but want to keep form",70.00,Working
2023-10-20,Bench Press - Decline - Barbell,Peak weight 57.5kg,57.50,Peak
2023-10-20,Front Raises - Dumbell,Peak weight 10kg DBs,10.00,Peak
2023-10-20,Lateral Raise - Standing - Dumbell,Peak weight 8kg,8.00,Peak
2023-10-20,Shoulder Press - Dumbell,Working weight 17.5kg DBs,17.50,Working
2023-10-20,Hip Huggers - Dumbell,Working weight 17.5kg DBs,17.50,Working
2023-10-20,Bench Press - Decline - Barbell,Working weight 5kg each side,5.00,Working
2023-10-20,Reverse Flys - Cable,Working weight 5kg on each side,5.00,Working
2023-10-20,Bench Press - Incline - Barbell,"Peak weight 50kg, get a spotter next time",50.00,Peak
2023-10-23,Lateral Pull Down - Machine,Working weight 80kg,80.00,Working
2023-10-23,Curls - Incline - Dumbell,Peak weight 10kg DBs,10.00,Peak
2023-10-23,Curls - Concentration - Dumbell,Peak weight 10kg DBs,10.00,Peak
2023-10-23,Straight Arm Pushdown - Bar - Cable,Peak weight 22.5kg,22.50,Peak
2023-10-23,Face Pull - Cable,Peak weight 25kg,25.00,Peak
2023-10-23,Tricep Extension Pulldown - Rope - Cable,Peak weight 22.5kg,22.50,Peak
2023-10-23,Rear Extension - Rope - Cable,Peak weight 11.25kg,11.25,Peak
2023-10-23,ISO Lateral Row - Neutral - Machine,"Peak weight 90kg, increase next time",90.00,Peak
2023-10-23,Crunches - Weighted - Cable,Working weight 35kg,35.00,Working
2023-10-26,Pectoral Flys - Cable,Peak weight 56.5,56.50,Peak
2023-10-26,Upper Chest Pullover - Dumbell,Peak weight 20kg DB,20.00,Peak
2023-10-26,Lateral Raise - Bent Over - Dumbell,Working weight 6kg DB,6.00,Working
2023-10-26,Bench Press - Flat - Dumbell,Working weight 22kg DBs,22.00,Working
2023-10-26,Lateral Raise - Standing - Dumbell,Working weight 7.5kg DBs,7.50,Working
2023-10-26,Shoulder Press - Dumbell,Working weight 17.5kg DBs,17.50,Working
2023-10-26,Bench Press - Decline - Barbell,Working weight 57.5kg,57.50,Working
2023-10-30,Rear Extension - Rope - Cable,Working weight 13.75kg,13.75,Working
2023-10-30,ISO Lateral Row - Wide - Machine,New working weight 85kg,85.00,Working
2023-10-30,Chest Supported Dumbell Row - Dumbell,"Peak weight 20kg DBs, hurt chest plate doing them, had to lie very high up bench",20.00,Peak
2023-10-30,"Lateral Pull Down - Close Grip, Palms Up - Cable",Working weight 17,17.00,Working
2023-10-30,Face Pull - Cable,Working weight 28,28.00,Working
2023-10-30,Good Mornings - Barbell,Working weight 50kg,50.00,Working
2023-10-30,Squat - Back - Barbell,Working weight 50kg,50.00,Working
2023-10-30,Tricep Extension Pulldown - Rope - Cable,Working weight 22.5kg,22.50,Working
2023-10-31,Pectoral Flys - Cable,Working weight 56.5kg,56.50,Working
2023-10-31,Shoulder Press - Dumbell,New working weight 18kg DBs good to have my shoulders warmed up,18.00,Working
2023-10-31,Lateral Raise - Bent Over - Dumbell,Peak weight 7.5kg DBs,7.50,Peak
2023-10-31,Bench Press - Decline - Barbell,Working weight 57.5kg (managed seven reps at sixty),57.50,Working
2023-10-31,Upright Row - Barbell,Working weight 35kg,35.00,Working
2023-10-31,Shrugs - Barbell,Working weight 35kg,35.00,Working
2023-10-31,KB Side Bend - Kettlebell,Working weight 24kg KB,24.00,Working
2023-10-31,Bench Press - Incline - Smith,"Working weight 27.5kg, not going to include bar weight for this exercise",27.50,Working
2023-11-06,Lateral Raise - Bent Over Bench - Dumbell,Working weight 6kg DBs,6.00,Working
2023-11-06,Crunches - Weighted - Cable,Working weight 50kg,50.00,Working
2023-11-06,Chin Ups - Body,Sets of 6,6.00,Static
2023-11-06,Shrugs - Barbell,Peak weight 70kg,70.00,Peak
2023-11-06,Bench Press - Incline - Barbell,"Working weight 40kg (previously fifty, seems wrong)",40.00,Working
2023-11-06,Military Press - Barbell,Peak weight 30kg,30.00,Peak
2023-11-06,Pectoral Flys - Cable,"Peak weight 59, with some partials",59.00,Peak
2023-11-06,Bench Press - Flat - Dumbell,Working weight 22.5kg DBs,22.50,Working
2023-11-06,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-11-07,Curls - Narrow Grip - Barbell,Working weight 20kg,20.00,Working
2023-11-07,Bent-Over Rows - Overhand - Smith,"Peak weight 40kg (not including bar), lean right over bar to increase range of motion. Working a lot of front felt",40.00,Working
2023-11-07,Tricep Extension Pulldown - Bar - Cable,Peak weight 23.75 (tough),23.75,Peak
2023-11-07,Seated Pulley Row - V-Grip - Cable,Working weight 15,15.00,Working
2023-11-07,ISO Lateral Row - Neutral - Machine,Peak weight 95kg,95.00,Peak
2023-11-07,Lateral Pull Down - Cable,Working weight 15,15.00,Working
2023-11-07,1k Intervals - Erg,1 x 1:59 r20,1:59,Static
2023-11-07,Curls - Standard - Dumbell,Three working sets with 10kg DBs,10.00,Working
2023-11-07,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-11-10,KB Side Bend - Kettlebell,3 Working sets with 24kg DB,24.00,Working
2023-11-10,Crunches - Weighted - Cable,Working weight 52.5,52.50,Working
2023-11-10,Calf Raises - Straight Leg - Machine,Working weight 85kg,85.00,Working
2023-11-10,Calf Raises - Bent Leg - Machine,Working weight 30kg,30.00,Working
2023-11-10,Squat - Back - Barbell,Peak weight 65kg,65.00,Peak
2023-11-10,Leg Extensions - Machine,Peak weight 35kg,35.00,Peak
2023-11-10,Shrugs - Barbell,Working weight 70kg,70.00,Working
2023-11-10,Romanian Deadlifts - Barbell,Working weight 70kg,70.00,Working
2023-11-10,Hamstring Curls - Cable,Working weight 30kg,30.00,Working
2023-11-13,Bench Press - Decline - Barbell,Working weight 60kg,60.00,Working
2023-11-13,Leg Raises - Bent Leg Hanging - Body,Sets of 6,6.00,Static
2023-11-13,Shrugs - Barbell,Working weight 70kg,70.00,Working
2023-11-13,Bench Press - Incline - Dumbell,Peak weight 22kg DBs,22.00,Peak
2023-11-13,Shoulder Press - Dumbell,Working weight 17.5kg DBs,17.50,Working
2023-11-13,Lateral Raise - Bent Over - Dumbell,Working weight 6kg DB,6.00,Working
2023-11-13,Lateral Raise - Standing - Dumbell,Peak weight 10kg DBs,10.00,Peak
2023-11-13,Pectoral Flys - Cable,Peak weight 54,54.00,Peak
2023-11-13,Bench Press - Flat - Barbell,Peak weight 57.5kg,57.50,Peak
2023-11-19,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2023-11-19,Bench Press - Decline - Dumbell,"Working weight 15kg DBs, using the twenties to keep my feet down",15.00,Working
2023-11-19,Bench Press - Incline - Dumbell,Working weight 15kg DBs for sets of ten to twelve,15.00,Working
2023-11-19,KB Side Bend - Kettlebell,Working weight 20kg DB,20.00,Working
2023-11-19,Hip Huggers - Dumbell,Working weight 15kg DBs,15.00,Working
2023-11-19,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-11-19,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs a lot of partials,10.00,Working
2023-11-19,Shrugs - Dumbell,"Working weight 15kg DBs, Hammer shrugs immediately at the end of the hip hugger set",15.00,Working
2023-11-19,Bench Press - Flat - Dumbell,Working weight 20kg DBs sets of ten minimum,20.00,Working
2023-11-20,Lying Overhead Tricep Extension - One DB - Dumbell - Dumbell,Working weight 10kg DBs,10.00,Working
2023-11-20,Abduction Row - Dumbell,Working weight 20kg DBs,20.00,Working
2023-11-20,Chest Supported Dumbell Row - Dumbell,Working weight 15kg DBs,15.00,Working
2023-11-20,Curls - Overhand - Dumbell,Working weight 10kg DBs,10.00,Working
2023-11-20,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2023-11-20,Curls - Concentration - Dumbell,Working weight 10kg DBs,10.00,Working
2023-11-20,Tricep Kick-Backs - Dumbell,Working weight 10kg DBs,10.00,Working
2023-11-23,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2023-11-23,Bulgarian Split Squat - Dumbell,Working weight 10kg DBs,10.00,Working
2023-11-23,Bench Press - Flat - Dumbell,Working weight 20kg DBs,20.00,Working
2023-11-29,ISO Lateral Row - Wide - Machine,Working weight 85kg,85.00,Working
2023-11-29,"Lateral Pull Down - Close Grip, Palms Up - Cable",New peak weight 16,16.00,Peak
2023-11-29,Low Pulley Row - Underhand - Cable,Working weight 15,15.00,Working
2023-11-29,Face Pull - Cable,Peak weight 25.75kg,25.75,Peak
2023-11-29,Straight Arm Pushdown - Rope - Cable,Peak weight 22.25kg,22.25,Peak
2023-11-29,Lying Overhead Tricep Extension - One DB - Dumbell - Dumbell,"Working weight 12.5kg DBs, three working sets",12.50,Working
2023-11-29,Tricep Extension Pulldown - Rope - Cable,Working weight 17.5 (burnt triceps out on overheads),17.50,Working
2023-11-29,Curls - Narrow Grip - Barbell,Working weight 22.5kg,22.50,Working
2023-11-29,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2023-12-02,Crunches - Weighted - Cable,Peak weight 50kg,50.00,Peak
2023-12-02,KB Side Bend - Kettlebell,Working weight 26kg KB,26.00,Working
2023-12-02,Shrugs - Barbell,Peak weight 40kg,40.00,Peak
2023-12-02,Reverse Flys - Cable,Working weight 2.5 in each side,2.50,Working
2023-12-02,Bench Press - Incline - Dumbell,Working weight 18kg DBs,18.00,Working
2023-12-02,Pectoral Flys - Cable,Working weight 56.5kg,56.50,Working
2023-12-02,Shoulder Press - Dumbell,Working weight 17.5kg DBs (just missed the second working set),17.50,Working
2023-12-02,Upright Row - Barbell,Peak weight 40kg,40.00,Peak
2023-12-02,Bench Press - Flat - Barbell,Working weight 57.5kg (managed six reps at 60kg final set),60.00,Working
2023-12-04,Lateral Pull Down - Cable,New working weight 15,15.00,Working
2023-12-04,Seated Pulley Row - V-Grip - Cable,Working weight 14,14.00,Working
2023-12-04,Straight Arm Pushdown - Rope - Cable,Working weight 21,21.00,Working
2023-12-04,Face Pull - Cable,Working weight 28,28.00,Working
2023-12-04,Curls - Concentration - Dumbell,Working weight 10kg DBs,10.00,Working
2023-12-04,Lying Overhead Tricep Extension - One DB - Dumbell - Dumbell,Working weight 15kg DB,15.00,Working
2023-12-04,Tricep Extension Pulldown - Rope - Cable,Working weight 21 (very tough),21.00,Working
2023-12-04,Curls - Wide Grip - Barbell,Working weight 22.5kg,22.50,Working
2023-12-04,ISO Lateral Row - Neutral - Machine,Peak weight 95kg,95.00,Peak
2023-12-06,Squat - Back - Barbell,Working weight 70kg STOP doing Back squats. Detrimental to knees,70.00,Working
2023-12-06,Romanian Deadlifts - Barbell,Working weight 80kg,80.00,Working
2023-12-06,Squat - Front - Barbell,Working weight 60kg,60.00,Working
2023-12-06,Hamstring Curls - Cable,"Working weight 25kg (twinged left calf, possibly on the extensions)",25.00,Working
2023-12-06,Leg Extensions - Machine,Working weight 30kg (sets of ten),30.00,Working
2023-12-06,Calf Raises - Bent Leg - Machine,Working weight 27.5kg,27.50,Working
2023-12-06,Calf Raises - Straight Leg - Machine,Working weight 85kg,85.00,Working
2023-12-09,Upright Row - Barbell,Working weight 35kg,35.00,Working
2023-12-09,Pectoral Flys - Cable,Working weight 54,54.00,Working
2023-12-09,Upper Chest Pullover - Dumbell,Working weight 20kg DB,20.00,Working
2023-12-09,Bench Press - Flat - Barbell,Peak weight 57.5kg,57.50,Peak
2023-12-09,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2023-12-09,Shoulder Press - Dumbell,Peak weight 17.5kg DBs,17.50,Peak
2023-12-09,Shrugs - Barbell,Working weight 35kg,35.00,Working
2023-12-09,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-12-10,Rear Extension - Rope - Cable,Working weight 3.75,3.75,Working
2023-12-10,Dips - Body,Sets of 8,8.00,Static
2023-12-10,ISO Lateral Row - Wide - Machine,New working weight  90kg,90.00,Working
2023-12-10,Tricep Kick-Backs - Cable,Peak weight 15,15.00,Peak
2023-12-10,Chin Ups - Body,Assisted with thin black band sets of 4,4.00,Static
2023-12-10,Curls - Incline - Dumbell,Working weight 10kg DBs. Finally feeling good mind muscle connection for these,10.00,Working
2023-12-10,Curls - Overhand - Barbell,Working weight 22.5kg,22.50,Working
2023-12-11,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-12-11,KB Side Bend - Kettlebell,Working weight 24kg KB,24.00,Working
2023-12-11,Crunches - Weighted - Cable,Peak weight 52.5,52.50,Peak
2023-12-11,Bench Press - Incline - Smith,New peak weight 32.5kg,32.50,Peak
2023-12-11,Lateral Raise - Bent Over Bench - Dumbell,New peak weight 7.5kg DBs,7.50,Peak
2023-12-11,Pectoral Flys - Cable,Working weight 56.5,56.50,Working
2023-12-11,Bench Press - Flat - Barbell,Working weight 55kg (six reps at fifty seven and a half),55.00,Working
2023-12-11,Shoulder Press - Dumbell,Working weight 17.5kg DBs,17.50,Working
2023-12-13,Leg Extensions - Machine,Working weight 20kg (right knee twinge),20.00,Working
2023-12-13,Hamstring Curls - Cable,Peak weight 32.5kg,32.50,Peak
2023-12-13,Hack Squat - Machine,Peak weight 45kg,45.00,Peak
2023-12-13,Squat - Front - Barbell,Working weight 60kg (peaked at sixty five for six),60.00,Working
2023-12-15,10k - Run,1:07 (9kph),1:07,Static
2023-12-18,Shrugs - Dumbell,Working weight 15kg DBs,15.00,Working
2023-12-18,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2023-12-18,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-12-18,Bench Press - Flat - Dumbell,Working weight 20kg DBs,20.00,Working
2023-12-18,Lateral Raise - Bent Over - Dumbell,Working weight 5kg DBs,5.00,Working
2023-12-18,Bench Press - Incline - Dumbell,Working weight 15kg DBs,15.00,Working
2023-12-19,Curls - Concentration - Dumbell,Working weight 10kg DBs (three full and three partial reps on each arm at fifteen),10.00,Working
2023-12-19,Tricep Kick-Backs - Dumbell,Working weight 10kg DBs,10.00,Working
2023-12-19,Lying Overhead Tricep Extension - One DB - Dumbell - Dumbell,Working weight 15kg DBs,15.00,Working
2023-12-19,Chest Supported Dumbell Row - Dumbell,"Peak weight 15kg DBs, slight nerve twinge in left shoulder",15.00,Peak
2023-12-19,Abduction Row - Dumbell,Working weight 20kg DBs,20.00,Working
2023-12-19,Curls - Standard - Dumbell,Working weight 10kg DBs (four and a half reps at fifteen),10.00,Working
2023-12-20,Leg Extensions - Machine,Working weight 30kg (roughly),30.00,Working
2023-12-20,Good Mornings - Barbell,Working weight 60kg,60.00,Working
2023-12-20,Squat - Front - Barbell,Peak weight 70kg,70.00,Peak
2023-12-20,Leg Press - Machine,Peak weight 100kg (stress on right knee even with support),100.00,Peak
2023-12-20,2k - Erg,7:56,7:56,Static
2023-12-21,Bench Press - Flat - Dumbell,Working weight 20kg DBs,20.00,Working
2023-12-21,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2023-12-21,Pectoral Flys - Dumbell,Working weight 10kg DBs,10.00,Working
2023-12-21,Hip Huggers - Dumbell,Peak weight 20kg DBs,20.00,Peak
2023-12-21,Lateral Raise - Bent Over Bench - Dumbell,Working weight 5kg DBs,5.00,Working
2023-12-21,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-12-21,Bench Press - Decline - Dumbell,Working weight 20kg DBs,20.00,Working
2023-12-23,Rear Extension - Rope - Cable,Working weight 11.25,270:00:00,Working
2023-12-23,Curls - Incline - Dumbell,Peak weight 12kg DBs,12.00,Peak
2023-12-23,5k - Run,32:05:00,32:05:00,Static
2023-12-23,Tricep Extension Pulldown - Rope - Cable,Working weight 18.75,18.75,Working
2023-12-27,Bench Press - Flat - Dumbell,Working weight 15kg DBs,15.00,Working
2023-12-27,Curls - Concentration - Dumbell,Working weight 10kg DBs,10.00,Working
2023-12-27,Upper Chest Pullover - Dumbell,Working weight 15kg DBs,15.00,Working
2023-12-27,Curls - Incline - Dumbell,Working weight 10kg DBs,10.00,Working
2023-12-27,Bench Press - Incline - Dumbell,Working weight 20kg DBs,20.00,Working
2023-12-27,Bench Press - Narrow Grip - Dumbell,Working weight 15kg DBs,15.00,Working
2023-12-28,Chest Supported Dumbell Row - Dumbell,"Working weight 15kg, 3 sets",15.00,Working
2023-12-28,Lateral Raise - Standing - Dumbell,Sets performed together with alternating reps with 5kg DBs,5.00,Static
2023-12-28,Front Raises - Dumbell,Sets performed together with alternating sets with 5kg DBs,5.00,Static
2023-12-28,Chin Ups - Body,Sets of 3 on the girder in Mums garage,3.00,Static
2023-12-28,Shoulder Press - Dumbell,Working sets with 15kg DBs,15.00,Working
2023-12-28,Romanian Deadlifts - Dumbell,Working weight 20kg DBs,20.00,Working
2023-12-30,5k - Erg,20:48 r19,20:48,Static
2024-01-02,Bench Press - Flat - Barbell,Peak weight 57.5kg (6 on first set),57.50,Peak
2024-01-02,Military Press - Barbell,New working weight 30kg,30.00,Working
2024-01-02,Bench Press - Incline - Dumbell,Working weight 20kg DBs,20.00,Working
2024-01-02,Shrugs - Barbell,Working weight 37.5kg,37.50,Working
2024-01-02,Upright Row - Barbell,Working weight 37.5kg,37.50,Working
2024-01-02,Bench Press - Decline - Barbell,Working weight 47.5kg (exhausted by the last exercise),47.50,Working
2024-01-02,Pectoral Flys - Cable,Peak weight 52kg (tough),52.00,Peak
2024-01-02,Lateral Raise - Bent Over Bench - Dumbell,Working weight 5kg DBs,5.00,Working
2024-01-02,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2024-01-03,Lying Overhead Tricep Extension - One DB - Dumbell - Dumbell,"Peak weight 16kg DB , increase",16.00,Peak
2024-01-03,Face Pull - Cable,Working weight 25.75kg,25.75,Working
2024-01-03,Bent-Over Rows - Overhand - Smith,Working weight 35kg,35.00,Working
2024-01-03,ISO Lateral Row - Neutral - Machine,Working weight 95kg tough,95.00,Working
2024-01-03,Curls - Concentration - Dumbell,Working weight 12kg DBs,12.00,Working
2024-01-03,Rear Extension - Rope - Cable,Working weight 12.5kg,12.50,Working
2024-01-03,Curls - Hammer - Dumbell,Peak weight 12kg DBs tough,12.00,Peak
2024-01-03,Tricep Extension Pulldown - Rope - Cable,Peak weight 18.25kg,18.25,Peak
2024-01-07,KB Side Bend - Kettlebell,Working weight 24kg KB,24.00,Working
2024-01-07,Calf Raises - Straight Leg - Machine,New working weight 90kg,90.00,Working
2024-01-07,Crunches - Weighted - Cable,Working weight 52.5,52.50,Working
2024-01-07,Leg Extensions - Machine,Working weight 35kg,35.00,Working
2024-01-07,Calf Raises - Bent Leg - Machine,Working weight 30kg,30.00,Working
2024-01-07,Squat - Front - Barbell,"Working weight 60kg, attempted sixty five only managed Six reps for peak",60.00,Working
2024-01-07,Romanian Deadlifts - Barbell,Peak weight 80kg tough,80.00,Peak
2024-01-07,Leg Press - Machine,Peak weight 100kg,100.00,Peak
2024-01-09,Front Raises - Dumbell,Working weight 10kg DBs (failed last set with twelves),10.00,Working
2024-01-09,Hip Huggers - Dumbell,Peak weight 20kg DBs,20.00,Peak
2024-01-09,Shrugs - Dumbell,Peak weight 20kg DBs,20.00,Peak
2024-01-09,Bench Press - Incline - Smith,Working weight 30kg (3 sets),30.00,Working
2024-01-09,Bench Press - Decline - Dumbell,Working weight 57.5kg,57.50,Working
2024-01-09,Bench Press - Lateral - Machine,Working weight 50kg,50.00,Working
2024-01-09,Reverse Flys - Cable,Working weight 4 each side,4.00,Working
2024-01-09,Pectoral Flys - Mid-Chest - Standing - Cable,Peak weight 10,10.00,Peak
2024-01-11,Curls - Wide Grip - Barbell,Peak weight 25kg,25.00,Peak
2024-01-11,Curls - Crush - Dumbell,Peak weight 16kg DB,16.00,Peak
2024-01-11,Tricep Kick-Backs - Cable,Working weight 6.25kg,6.25,Working
2024-01-11,Rear Extension - Rope - Cable,"New peak weight 15kg, increase next on peak",15.00,Peak
2024-01-11,"Lateral Pull Down - Close Grip, Palms Up - Cable",Peak weight 16,16.00,Peak
2024-01-11,Seated Pulley Row - V-Grip - Cable,Working weight 14,14.00,Working
2024-01-11,ISO Lateral Row - Wide - Machine,Working weight 90kg fucking hard,90.00,Working
2024-01-11,Abduction Row - Dumbell,Working weight 27.5kg failed twenty eight with six reps,27.50,Working
2024-01-13,Pectoral Flys - Cable,Peak weight 56.5,56.50,Peak
2024-01-13,Reverse Flys - Cable,Working weight 5 (not sure about the eight last time?),5.00,Working
2024-01-13,Upright Row - Barbell,Working weight 37.5kg tough,37.50,Working
2024-01-13,Bench Press - Flat - Barbell,Peak weight 57.5kg,57.50,Peak
2024-01-13,Bench Press - Incline - Smith,Peak weight 32.5kg,32.50,Peak
2024-01-13,5k - Erg,20:47 r18,20:47,Static
2024-01-13,Shrugs - Barbell,Working weight 37.5kg,37.50,Working
2024-01-13,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,0:00,Working
2024-01-13,Shoulder Press - Dumbell,Peak weight 16kg DBs,16.00,Peak
2024-01-18,Romanian Deadlifts - Barbell,Working weight 80kg,80.00,Working
2024-01-18,Straight Arm Pushdown - Rope - Cable,Working weight 24.5 new cables ,24.50,Working
2024-01-18,Face Pull - Cable,Peak weight 28 new cables,28.00,Peak
2024-01-18,Lateral Pull Down - Cable,Peak weight 16,16.00,Peak
2024-01-18,Rear Extension - Rope - Cable,Three working sets of 11.25,11.25,Working
2024-01-18,Tricep Extension Pulldown - Rope - Cable,Working weight 18.75 old cables,18.75,Working
2024-01-18,Curls - Crush - Dumbell,Peak weight 15kg DB,15.00,Peak
2024-01-18,Curls - Wide Grip - Barbell,Working weight 22.5kg,22.50,Working
2024-01-19,Bench Press - Lateral - Machine,Peak weight 50kg (very tough),50.00,Peak
2024-01-19,Pectoral Flys - Cable,Peak weight 54 new technique,54.00,Peak
2024-01-19,Lateral Raise - Standing - Dumbell,"Peak weight 6kg DBs, tweaked nerve in left rear shoulder (again)",6.00,Peak
2024-01-19,Shoulder Press - Dumbell,Peak weight 17.5kg DBs,17.50,Peak
2024-01-19,Front Raises - Dumbell,"Peak weight 6kg DBs, tweaked nerve in left rear shoulder (again)",6.00,Peak
2024-01-22,Calf Raises - Bent Leg - Machine,New working weight 32.5kg,32.50,Working
2024-01-22,Squat - Front - Barbell,Peak weight 50kg (failed sixty because im feeling like a bag of shit),50.00,Peak
2024-01-22,Leg Press - Machine,Peak weight 110kg for eleven reps,110.00,Peak
2024-01-22,Calf Raises - Straight Leg - Machine,Working weight 90kg,90.00,Working
2024-01-25,Shrugs - Barbell,Working weight 37.5kg,37.50,Working
2024-01-25,Upright Row - Barbell,Working weight 37.5kg,37.50,Working
2024-01-25,Reverse Flys - Cable,Working weight 3.75 each side,3.75,Working
2024-01-25,Shoulder Press - Dumbell,Peak weight 16kg DBs,16.00,Peak
2024-01-25,Bench Press - Decline - Barbell,Working weight 57.5kg,57.50,Working
2024-01-25,Bench Press - Incline - Dumbell,Working weight 22kg DBs,22.00,Working
2024-01-25,Pectoral Flys - Cable,Working weight 56.5kg,56.50,Working
2024-01-26,Tricep Extension Pulldown - Rope - Cable,Working weight 22.25kg,22.25,Working
2024-01-26,Low Pulley Row - Overhand - Cable,Peak weight 15,15.00,Peak
2024-01-26,"Lateral Pull Down - Close Grip, Palms Up - Cable",Peak weight 15,15.00,Peak
2024-01-26,Bent-Over Rows - T-Bar,Peak weight 32.5kg not including bar,32.50,Peak
2024-01-26,Tricep Kick-Backs - Cable,Working weight 5,5.00,Working
2024-01-26,Rear Extension - Rope - Cable,Working weight 12.5kg,12.50,Working
2024-01-26,Curls - Wide Grip - Barbell,Working weight 22.5,22.50,Working
2024-01-26,Curls - Hammer - Cross Body - Dumbell,"Working weight 10kg DBs, doesn't feel like great ROM",10.00,Working
2024-01-29,Hamstring Curls - Cable,Peak weight 30kg. Pulled left calf in first working set,30.00,Working
2024-01-29,Leg Extensions - Machine,Peak weight 35kg,35.00,Peak
2024-01-29,Good Mornings - Barbell,Peak weight 65kg,65.00,Peak
2024-01-29,Squat - Front - Barbell,Peak weight 62.5kg very tough ,62.50,Peak
2024-01-29,Reverse Flys - Cable,Working weight 3.75kg each side,3.75,Working
2024-01-29,Curls - Incline - Dumbell,Working weight 10kg DBs,10.00,Working
2024-01-29,Shoulder Press - Dumbell,Peak weight 16kg DBs,16.00,Peak
2024-01-29,Curls - Wide Grip - Barbell,Working weight 25,25.00,Working
2024-01-29,Bench Press - Narrow Grip - Barbell,Working weight 50kg,50.00,Working
2024-01-29,Rear Extension - Rope - Cable,Working weight 12.5,12.50,Working
2024-01-29,Tricep Extension Pulldown - Rope - Cable,Working weight 21,21.00,Working
2024-01-29,Crunches - Weighted - Cable,Working weight 50kg,50.00,Working
2024-02-02,Curls - Incline - Dumbell,"Working weight 10kg DBs, failed twelve on rep 7",10.00,Working
2024-02-02,Tricep Extension Pulldown - Bar - Cable,Peak weight 25.75,25.75,Peak
2024-02-02,Rear Extension - Rope - Cable,Peak weight 12.5,12.50,Peak
2024-02-02,Dips - Body,Sets of 7,7.00,Static
2024-02-02,Curls - Concentration - Dumbell,"Working weight 10kg DBs, failed twelve on rep 7",10.00,Working
2024-02-02,Lateral Pull Down - Machine,Working weight 90kg tough,90.00,Working
2024-02-02,ISO Lateral Row - Wide - Machine,Peak weight 85kg tough,85.00,Peak
2024-02-02,Bent-Over Rows - T-Bar,Peak weight 32.5kg not inc bar,32.50,Peak
2024-02-02,Straight Arm Pushdown - Rope - Cable,Working weight 21kg,21.00,Working
2024-02-03,Bench Press - Incline - Dumbell,Peak weight 20kg DBs,20.00,Peak
